tweet,label
Pfizer claims final trials of Covid-19 vaccine 95 per cent effective https://t.co/EHWyvPmFqo https://t.co/rbDqClHKkP,Neutral
MashaAllah this vaccine made by Muslim couple https://t.co/o6HUXjncN4,Neutral
"Investors are looking past the presidential election and toward a future with a safe and effective COVID-19 vaccine, according to Ameriprise Chief Market Strategist David Joy.  
 https://t.co/AzNRn6Z9gJ",Neutral
"Pfizer Inc applied to US health regulators on Friday for emergency use authorization (EUA) of its COVID-19 vaccine, the first such application in a major step toward providing protection against the new coronavirus.
https://t.co/MV4BNIAtqJ https://t.co/qG6BXzeqjE",Neutral
"G20 says it will strive for fair global access to COVID-19 vaccine #G20 #COVID-19 #Coroanvirus
https://t.co/ZxPijzz7qa https://t.co/Kb0nlKW3Qo",Neutral
"These are the most hopeful Covid-19 vaccine candidates globally
https://t.co/bRA5UpP6Kh",Neutral
Biden to let experts decide who gets a Covid-19 vaccine first - https://t.co/zouQp82N1W #LatestComments,Neutral
@vespasian91 @mongibellus @DaveKeating Very nice but where is the evidence on the relative prices paid for Covid-19 vaccination?,Neutral
"👇 IMPORTANT NEWS: The first coronavirus vaccine has been given the green light for use in the UK. 

As the vaccine starts to arrive, we’ll prioritise those aged 80 and over, care home staff and residents and those working within health and social care.

https://t.co/q6Wa5MwbPn",Neutral
"""UK approves Pfizer/BioNTech COVID-19 vaccine and could begin vaccinations next week""  https://t.co/bpOzYNwQ8q",Neutral
US #inflation expectations hit 18-month high on #vaccine hopes #COVIDvaccines #COVID19 #EconomyRebounds @washingtonpost @nytimes @FinancialTimes @WSJmarkets @WSJbusiness @ReutersBiz @Reuters @MarketWatch @markets @business @AP @BBC @CNBC @CNN @thehill   https://t.co/rg5xlqCv6R,Neutral
let the City Girls get the vaccine then we can talk 😜 https://t.co/rqevxjUVBH,Neutral
"@hill0karen Saluti, please find the unroll here: @GavinNewsom: VACCINE UPDATE: CA will be receiving 327k doses of the new Pfizer #COVID19 vaccine in mid December. The… https://t.co/ECDbKZBdKQ Have a good day. 🤖",Neutral
"But, how long is the vaccine good for? https://t.co/yEqyLg0jX5",Neutral
@GeraldoRivera @realDonaldTrump No praising necessary RE vaccine. Coronavirus mutation found in mink farms in Denmark &amp; Utah. Mutated virus could spread into man &amp; evade a vaccine response designed for the original non-mutated version. https://t.c,Neutral
"1. free/reliable testing for all 
2. ramp up PPE production
3. community resources for dealing w COVID19
4. distribution of vaccines/treatments
5. protect high risk americans
6. restore intl pandemic defenses/alliances
7. mask mandates

like where was this all YEAR im so ?@?@%#",Neutral
"Coronavirus Questions UK: Will there be a vaccine by Christmas?

https://t.co/V7r7yXA1RA",Neutral
"""We should certainly take this alert seriously"" says Prof Wendy Barclay, a virologist at Imperial College London, adding that a ""key question"" is whether this mutation in the spike protein of Covid-19 would prevent a vaccine from working #R4Today
https://t.co/EK6ZU9v1wz",Neutral
"Pfizer says early analysis shows its Covid-19 vaccine is 90% effective
https://t.co/W4UovytWMZ",Neutral
"Pfizer says early analysis shows its Covid-19 vaccine is 90% effective

https://t.co/5pGNUCxCys",Neutral
anti-vaxxers already refusing to take the new coronavirus pfizer vaccine pffffff,Neutral
"So a COVID-19 vaccine gives you 90% chance against the vaccine, or risk without and a 99% chance of survival!  Which option do you think I’ll take?
#fuckcovid #plandemic #covidlies @garethicke @ThePlandemic",Neutral
Election over. Magically the vaccine come https://t.co/6wcecmnqyE,Neutral
Will you take the coronavirus vaccine? #coronavirus #vaccine,Neutral
"""Last, any vaccine must overcome public scepticism. Nearly half of American adults surveyed said they might not get a Covid-19 vaccination if one was available today.""

https://t.co/CfKYOAYaX3",Neutral
FYI @realdonaldtrump...that @pfizer #Coronavirus vaccine didn't gave anything to do with you! Stop taking credit! https://t.co/NDMAef3PGX,Neutral
"Cruise bookings upward thrust on coronavirus vaccine information, Norwegian Cruise Line CEO says
http://googlenewspost....
https://t.co/4VJrWZr3gW",Neutral
Grand Forks preparing its COVID-19 vaccine distribution plan https://t.co/7vr07IRKja,Neutral
"Progress on developing a Covid-19 vaccine will bolster business confidence and an economic recovery by showing the pandemic can be controlled, Spain’s Economy Minister Nadia Calvino said https://t.co/ZL9KQpvxlR via @business",Neutral
"#Oil markets may be cheering the prospects of a coronavirus vaccine, but #OPEC+ can’t celebrate https://t.co/KSgSLU0iwP via @markets @S_Elwardany @JavierBlas &amp;GrantSmith",Neutral
"Who will be the first to get Covid-19 vaccines? https://t.co/lYO8s3tbgE 

 https://t.co/yRxMmjUDNQ",Neutral
"Pfizer says Covid-19 vaccine trial complete, cites shot is 95 per cent effective https://t.co/9oZKYZuUhq",Neutral
Pfizer reports Covid-19 vaccine is 95% effective https://t.co/pTc21YQZBx via @YouTube,Neutral
Pfizer and BioNTech say final analysis shows coronavirus vaccine is 95% effectiv... https://t.co/A9mFsxSeGH,Neutral
"Moderna to charge $25-$37 for COVID-19 vaccine: CEO

https://t.co/3B6LKvAxwi https://t.co/V5VmeXuBeQ",Neutral
Using blockchain to monitor the COVID-19 vaccine supply chain https://t.co/kz5IYyAjDK #blockchain,Neutral
"Another publication of preclinical animal studies on one of Sinopharm's 2 inactivated Covid-19 vaccines (the Wuhan one), in 7 species. Interesting background: they began with 4 vaccines, before deciding on the one that went to first-in-human trial in April https://t.co/n2nHsC1c5f",Neutral
Putin orders Russian officials to start large-scale Covid-19 vaccination…  (via @NewsfusionApps #World #News) https://t.co/OJYl6dh89q,Neutral
Avoiding the coronavirus vaccine might prevent you from accessing some businesses https://t.co/5chwLINxQc,Neutral
I find that strange in my local. Hospital. Staff were talking about the dates they have for vaccine  next week as I  was getting MRI scan yesterday 😷☑️ https://t.co/kv7x8aSfq7,Neutral
Facebook to remove false Covid-19 vaccine claims https://t.co/fcOQncY3BM,Neutral
COVID-19 vaccine is coming https://t.co/mLWjCrX7l8,Neutral
"Outside? 👀

Jamaica gets big COVID-19 vaccine discount, one million vials expected by March | News | Jamaica Gleaner https://t.co/x79PtrXcDT",Neutral
Will you authorize a COVID-19 vaccine for a relative in a nursing home? Ask these questions first https://t.co/OQ1hfVjSq1 #ETF #tracker,Neutral
Coventry woman first to get Covid vaccine as Norfolk awaits roll out https://t.co/upXbgU18jq,Neutral
Just watched the first few Covid-19 vaccines being given on the news....it seems that they are following the RCN guidance based on the 2010 WHO document and not current PHE/WHO PPE guidance for the C-19 era.,Neutral
"Ontario won't make #Covid19 #vaccines mandatory, but those who decline could face social restrictions says health minister says https://t.co/IiBQuNhcGi @CTVNews @SeanDavidson_ #immunitypassport",Neutral
"The COVID-19 vaccine is coming. So, when will you or an aging loved one receive it? https://t.co/jKVbWFNaJx #covidvaccine",Neutral
"via @PerilofAfrica  AstraZeneca COVID-19 Vaccine Production Starts in Australia, Reports Say: MOSCOW (Sputnik) - The CSL Limited company starts producing the University of Oxford/AstraZeneca coronavirus vaccine on Monday, Australian media report. https://t.co/REMoGPgN09 https://t.co/M6i5QT3juF",Neutral
"@Reuters understand coronavirus vaccine and the three vaccine candidates now.

Coronavirus Vaccines Candidates works only under these conditions.

https://t.co/PWpw1OXrfR",Neutral
"Australia increases COVID-19 vaccine support to Pacific Islands and SE Asia, but opposes trade rule changes on vaccines. https://t.co/VgAdCCU3Ho https://t.co/6QO9veOroV",Neutral
"the gsa adminstrator @GSAEmily is not following the law, but apparently taking direction from trump, and not signing the required documents to begin the transition.

the delay is affecting many things, including covid19 vaccine distribution.  

unconscionable. https://t.co/QQpSPmGkNg",Neutral
Why a COVID-19 vaccine might be different from others https://t.co/6KtxiMvMo6 via @wef,Neutral
"Pfizer says early analysis shows its Covid-19 vaccine is 90% effective
https://t.co/rGqWXH0FzU",Neutral
"Wowza, scary. TLDR: Denmark is killing 17 million (!) minks because the Covid virus has mutated in them, creating a strain that vaccines currently being developed wouldn't be able to stop https://t.co/5YgPRqS7vE",Neutral
"@hijodelcuervo @o_rips From article; ""The #Moderna vaccine uses synthetic messenger RNA (mRNA) to mimic the surface of the #coronavirus and teach the immune system to recognize and neutralize it.""

Tell us the part about how this has never actually been d",Neutral
If you consume any vaccine from Russia you deserve everything that comes at you. https://t.co/E0051e3DeL,Neutral
Pfizer CEO says he wants to be among the first to take Covid-19 vaccine ... https://t.co/ZWZ39KBRJx via @YouTube,Neutral
pfizer and BioNTech say its vaccine is 90% effective in preventing COVID-19 https://t.co/2fuaSKkWFM via @designboom #design #solocosebelle,Neutral
These are the COVID-19 vaccine trials in phase 3 https://t.co/Zy0TQWfJj4,Neutral
Everyone on TV is now a vaccine expert... Shut up until we know the facts. https://t.co/DWTHdwsYpZ,Neutral
“#Coronavirus : Who in UK will get Pfizer vaccine first and when?” : How many doses has #Britain bought and when will it be rolled out? Everything you need to know about #Pfizer breakthrough jab! via ⁦@DailyMailUK⁩  https://t.co/lZgNdiFueh,Neutral
"Brazil suspends trials of China's coronavirus vaccine, citing 'serious adverse event' https://t.co/BaWn7uw0dx",Neutral
Russia says its Sputnik V COVID-19 vaccine is 92% effective https://t.co/77mbDViuRU https://t.co/RHdD7JuJL9,Neutral
"In Spain per El País 40dB poll:
▪️24.1% would get coronavirus vaccinated ASAP 
▪️36.9% would wait some time 
▪️20.6% would only get vaccine if strictly necessary 
▪️13.1% would never get vaccinated
 https://t.co/OATxTbBuCd via @elpaisinenglish",Neutral
#Moderna s vaccine used on just 92 covid-19 positive cases and how we will relay on that study. need further  more cases.,Neutral
Trump's transition sabotage threatens vaccine rollout - CNNPolitics https://t.co/dc2f1gqWaQ,Neutral
"Moderna Inc said on Tuesday it agreed to supply its COVID-19 vaccine candidate, mRNA-1273, to the United Kingdom beginning March, if it is approved by the local regulatory authorities.

https://t.co/VjuOl1vQcf",Neutral
EMA organises public meeting on COVID-19 vaccines | European Medicines Agency https://t.co/9JaIUHIq4k via @EMA_News,Neutral
"@realDonaldTrump @zev_dr Before the use of vaccine, release the ban of HCQ for COVID-19. In fact, it is HCQ, Zinc, Azithromycin together use for COVID-19. If we don't release the ban of HCQ for COVID-19, Doctor can not offer HCQ, Zinc, Azithromycin togeth",Neutral
Russia says Sputnik #COVID19 vaccine to cost under $20 https://t.co/ss5NVhKX5e,Neutral
Why Oxford's Covid-19 vaccine could do more for the world than other shots https://t.co/ErPEfYQvq7 https://t.co/G2Ka7GI8Zu,Neutral
"Coronavirus | ‘Covishield’ vaccine volunteer sues Serum Institute of India, Oxford Group over ‘adverse reaction’ - The Hindu https://t.co/8AtKCTCELS",Neutral
"FOX NEWS: Coronavirus vaccine should go to health care workers, long term care facilities first, CDC panel recommends https://t.co/os6bkADbX7 https://t.co/roJFvB889i",Neutral
#COVID19 Pfizer/BioNTech #vaccine approved for use next week in UK - ⁦@BBCBreaking⁩  https://t.co/IPs9m8GTeB,Neutral
"@NadineDorries II.1.4)Short description:

The MHRA urgently seeks an Artificial Intelligence (AI) software tool to process the expected high volume of Covid-19 vaccine Adverse Drug Reaction (ADRs) and ensure that no details from the ADRs’ reaction text ",Neutral
Fauci apologises for ‘misunderstanding’ after suggesting UK rushed Covid vaccine approval https://t.co/JXEYWEut2k,Neutral
Indian minister tests positive after getting COVID-19 vaccine trial dose. https://t.co/u1N5cXgOed,Neutral
Analysis of new vaccine data from @HelenBranswell https://t.co/W9VFTrqywC,Neutral
"""A 90-year-old UK woman becomes the first in the world to receive a COVID-19 vaccine outside of trial""  https://t.co/VriFrbYKVM",Neutral
"@SONNYBWAH 

Inside the Operation Warp Speed effort to get Americans a COVID-19 vaccine https://t.co/jNaQ4OVJbo",Neutral
Wantai's nasal spray COVID-19 vaccine to begin mid-stage trial in China https://t.co/YbGMbkKq9k https://t.co/PW44CsRZQP,Neutral
"Pfizer’s coronavirus vaccine is more than 90 percent effective in first analysis, company reports https://t.co/Yt3ePM6Hl2",Neutral
Pfizer and BioNTech’s Covid-19 vaccine found to be 90% effective  - $PFE $BNTX $SPY $QQQ $IWM $DIA #COVID19 https://t.co/vfDbqn7imk via @FT,Neutral
Novavax on track to begin US trial of Covid-19 vaccine this month – Times of India https://t.co/WijbXEM926,Neutral
@AustenBundyDC also the fda hasn't approved any vaccine for covid-19,Neutral
"Dr. Fauci reacts to Pfizer's vaccine announcement
 https://t.co/WF1eI2fdm4",Neutral
"#COVID19 Special Issue review 👇

How does anti-CD20 #immunotherapy for #autoimmune diseases affect the response to COVID-19 and a potential #vaccine?

🔗https://t.co/F5tZNMWVqo https://t.co/MDXpzUFFFY",Neutral
"NHS to be ready to roll out coronavirus vaccine ‘from start of December’, Matt Hancock says https://t.co/ahJsTv7HnT",Neutral
CVS Health to offer Coronavirus vaccine once available https://t.co/TqpdFFGyZK,Neutral
"""I'm a little surprised we don't have a website with the CDC where people can register their interest in getting a vaccine,"" @BillGates tells @andrewrsorkin at #DealBook2020. #covid19",Neutral
"In a recent LinkedIn post, Pfizer’s CEO Albert Bourla outlines the economic and societal value that rapid, reliable delivery of a #COVID19 vaccine could bring: https://t.co/8rQQZth4XQ #PFEColleague https://t.co/07V2fAQIMB",Neutral
The World Health Organization warns a #COVID19 vaccine won’t be a “unicorn” pandemic solution. Melissa Duggan on the measures that will still be needed after a shot is approved. https://t.co/H9iuUnPrQo,Neutral
"Investors are looking past the presidential election and toward a future with a safe and effective COVID-19 vaccine, according to Ameriprise Chief Market Strategist David Joy.  
 https://t.co/xsoKAF21YQ",Neutral
Pfizer-BioNTech vaccine deliveries could start 'before Christmas' | ABS-CBN News https://t.co/c0Fb9Twomp #COVID19 #COVID19vaccine,Neutral
Recent reports revealed Moderna’s #coronavirus #vaccine  would be easy to distribute because it can be stored at refrigerator temperatures. Pfizer's vaccine must be shipped and stored at ultra cold temperatures and can only last at refrigerator temperatures for up to five days. https://t.co/6hIwGt1ZHM,Neutral
"No freaking way! More than a quarter million Americans have died of Covid19, 90,000 are now hospitalized and millions are infected because of this administration’s mismanagement of the pandemic. Now they want to name the vaccine after him to reward him? Really?!?! https://t.co/messkYNv2M",Neutral
"BREAKING: North Carolina will get the Pfizer coronavirus vaccine after FDA approval, said Gov. Roy Cooper Tuesday. It will be free for everyone. https://t.co/mXXcdnPrDb",Neutral
"‘Our hope’ is that a coronavirus vaccine will bring an end to the pandemic, says Dr Atherton, adding that there is now 'light at the end of the tunnel'. Follow latest updates from the briefing live: https://t.co/jZlLVlmmnw https://t.co/QjZ6QtIEGS",Neutral
"With the widespread availability of #Covid19 vaccines approaching and 50+% in many Western countries indicating they will not take the vaccines any time soon, I can see an impending ""Belarus moment"" if freedom restrictions follow.",Neutral
"@CBSNews ComingUp on @680CJOB @halanderson @PamelaFalk @CBSNewsRadio 

U.K. is 1st country to approve Pfizer COVID-19 vaccine, with distribution to start next week https://t.co/Ch9KcUEaj2 via @CBSHealth",Neutral
ZVEZDA: In the Southern Military District began to vaccinate personnel against coronavirus https://t.co/7fyFKcxzNw https://t.co/urHb8QUY9f,Neutral
".@Kroger is prepared to begin #COVID19 #vaccinations at its pharmacies, CEO says https://t.co/LbSiv2MU4d $KR @HHSGov #coronavirus #pandemic #largest #supermarket #chain",Neutral
"Ep7: Ghana’s election campaigning, Covid-19 vaccine in Africa, Liberia’s controversial referendum &amp; rogue MPs in Tanzania https://t.co/yxbDIX47ma",Neutral
What you need to know about the COVID-19 vaccine https://t.co/3YIVDebnCC,Neutral
"'V-Day': UK prepares to administer first doses of Covid-19 vaccine

https://t.co/ziVvYwnHd2 https://t.co/pHvHbqyRQT",Neutral
PM Modi says mobile technology to be used for Covid-19 vaccination drive – Times of India https://t.co/pGG3nenaSM,Neutral
90 years old  British woman is the first recipient of covid19 vaccine!!,Neutral
"This 91-year-old just got the vaccine. See interview that will make your day
https://t.co/n2wggFkzRV",Neutral
The White House declined to buy more of the Pfizer vaccine. Here’s where it could go instead. https://t.co/XdFAdSPM7u,Neutral
Wantai's nasal spray COVID-19 vaccine to begin mid-stage trial in China https://t.co/FJg0hGZHuP,Neutral
"Healthcare workers, uniformed personnel, as well as the poor will be among those to be prioritized in getting the COVID-19 vaccine once it is available, Health Secretary Francisco Duque III said. | @DYGalvezINQ https://t.co/Oz0IdPR4KR",Neutral
"@cobbo3 ..Worldwide, 11 COVID-19 vaccine candidates are currently in phase three trials, the final stage before regulatory approval. Four are Chinese. The most promising of these, developed by Wuhan-based Sinopharm, is already being given to frontline wor",Neutral
"Dow futures jump 1,200 points on positive Covid-19 vaccine data https://t.co/lwwCQZsiwy",Neutral
How can anti vaxxers be so excited of the covid19 vaccine? 🤔,Neutral
Are you fucking for real? Joe Biden didn’t do shit else for this vaccine. https://t.co/iXRDtp60fP,Neutral
@BBCSheffield It’s a 13 year old MERS vaccine that’s been recoded to work as a vaccination against the current strain of coronavirus. Of course they have indemnity orders in place - their shareholders would never allow it otherwise. It’s still had c,Neutral
I think we should rename the COVID-19 virus Trump flu and the Pfizer vaccine Biden/Harris 2020 because it will wipe anything off the map named Trump.,Neutral
Justin Trudeau says to expect COVID-19 vaccines to begin rolling out in Canada sometime early in 2021. https://t.co/xXRYXXlQij,Neutral
"""I was part of a trial for Pfizer’s covid-19 vaccine. It’s a miracle for genetic medicine.""

https://t.co/DYVa8FCGZo",Neutral
"@NewsHour 

Spain would get the first vaccines against COVID-19 developed by U.S.   pharmaceuticals Pfizer and its partner BioNTech 

in early 2021, Health Minister Salvador Illa said on Tuesday.

6:47AM EST

@Reuters",Neutral
Coronavirus: How COVID vaccine would be delivered to millions across the UK - and challenges that lie ahead | UK News | Sky News https://t.co/bVXNpJ25h2,Neutral
Covid: Have we finally got a coronavirus vaccine? https://t.co/Bv4tCu161E,Neutral
via @PerilofAfrica #News Moderna shares rise as investors await its COVID vaccine data: A surge in COVID-19 infections across the US is giving pharmaceutical companies working on vaccines the data they need. https://t.co/mDO3xiV539 https://t.co/ap6zO5Wmtk,Neutral
"""Cyberattacks originating in Russia and North Korea in recent months have targeted online accounts at seven companies researching Covid-19 drugs and vaccines, according to Microsoft Corp —in some cases successfully."" 
@WSJ https://t.co/5HeIfXCTvX",Neutral
Dow jumps 360 points on Moderna COVID-19 vaccine news https://t.co/bkJKqk9CxY via @AJEnglish,Neutral
Dolly Parton's $1M research donation helps in discovery of COVID-19 Moderna vaccine https://t.co/vhlL1JDnYu,Neutral
Pfizer chooses 4 states for pilot vaccine delivery program $pfe #vaccine #Pfizer  https://t.co/dvECmXBdLl,Neutral
Dolly Parton helped fund 95% effective Moderna COVID-19 vaccine that could end pandemic https://t.co/hp02Pv5dWX,Neutral
"Pfizer's COVID-19 vaccine found to be 95% effective in final analysis
#Covid_19 
#CoronavirusVaccine",Neutral
More good news on the vaccine front: https://t.co/BRSe0uyUnX,Neutral
"November 20, 2020🇨🇦

For more information on the COVID-19 pandemic across Canada and around the world, click the link below!

https://t.co/KRS8Qi65md

#COVID19 #coronavirus  #COVIDー19 #vaccine #Lockdown #Covid #pandemic #DougFord #onpoli #cdnpoli #Toronto #Ontario #Canada https://t.co/zdldo7f2TS",Neutral
Moderna to supply 160 million doses of its Covid-19 vaccine to EU — RT World News https://t.co/5A1ahfMqKN,Neutral
"Honourable Prime Minister Shri @narendramodi ji visits Zydus Biotech Park in Ahmedabad to review the development of #COVID19 vaccine candidate ZyCOV-D.

#NamoCares https://t.co/H8VBrvYz5N",Neutral
What happens if someone refuses vaccination? Ethicists urge clarity on COVID-19 rollout https://t.co/cdATZjpsJZ,Neutral
US health body expects 2 COVID-19 vaccines by Christmas https://t.co/57m0sJ2PgR,Neutral
Covid-19 vaccine trial volunteer alleges side effects; DCGI and ethics committee probing matter; Serum Institute rejects charge | India News - Times of India https://t.co/kLdwjHrfNq,Neutral
"Pfizer, BioNTech apply for coronavirus vaccine approval in Europe https://t.co/aa5aXddXmz https://t.co/hkczFjorjc",Neutral
"Obama, Bush and Clinton will take coronavirus vaccine and might film it to build confidence https://t.co/fEWfcCoQw0",Neutral
Wall street still out of touch with the average person. Many people still affected by COVID. But markets mostly looking at future good news including the  vaccine and the end of an insane presidency... https://t.co/9EIzOkPwLh,Neutral
The U.S. #airline industry and its pilots are essential to the distribution of a COVID-19 vaccine. Congress and government leaders must #ExtendPSP now to ensure critical infrastructure is in place to distribute a vaccine—American lives depend on it @SenRickScott.,Neutral
"Trump’s Operation Warp Speed promised a flood of covid vaccines. Instead, states are expecting a trickle. https://t.co/FJ2FrbCYcM",Neutral
"@bllyrush @BanashKelly @mhdksafa Trump’s Operation Warp Speed promised a flood of covid vaccines. Instead, states are expecting a trickle.

The administration pledged several hundred million doses in 2020. Companies will actually ship about 10% of that.",Neutral
"This is your chance to get involved with @stjohnambulance and support the @NHSuk mass #vaccination programme!

If you want to play a vital role in getting the country through #COVID19, then this is an ideal opportunity for you! https://t.co/3BNMJuzHr6",Neutral
"World GDP recovery to strengthen from mid-2021 on vaccine rollout: Dec 08, 2020 (LBO) – The global economic recovery will strengthen and become more sure-footed from the middle of next year as coronavirus vaccines are… https://t.co/zW6Y9d1sWC #FinancialChronicle #Srilanka #LK",Neutral
Dude you have had NOTHING to do with the vaccine! Stop trying to take credit!!! #BidenCheated2020 AND EVERYONE KNOWS IT https://t.co/cpJlCnrh9l,Neutral
Wasn't there a vaccine promised before the election by the guy Texans just voted to reelect...? #ElPasoStrong #covid19 #coronavirus #Texas #pandemic #WearAMask https://t.co/ykKKsi1zMt,Neutral
"No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/Rlx0Tr0evi",Neutral
"This new strain is already spreading person to person and has multiple spike protein mutations. If this spreads further there's a chance that current covid vaccines may not work and also, those who have been previously infected may also be succeptible to the new strain. https://t.co/eyH9YIRPFq",Neutral
"@ProfKarolSikora People questioning vaccines can do so from a ""Pro Safety"" perspective. Demonising people with terms like ""Anti vaxxers"" is lowering discussion to the gutter level, you're better than that!  @Iromg @talkRADIO https://t.co/37O03LT69k",Neutral
"Pfizer, BioNTech say their COVID-19 vaccine is more than 90% effective | Article [AMP] | Reuters https://t.co/GTh8EqNqcF",Neutral
#BREAKING: Pfizer says its COVID-19 vaccine candidate is 90% effective https://t.co/pQJh1hbQcb https://t.co/yFO6gx8SOo,Neutral
Pfizer says early data shows COVID-19 vaccine is effective https://t.co/9OQ6XRp2cc,Neutral
The Dow is set to surge 5% to a record as Pfizer says Covid-19 vaccine is more than 90% effective https://t.co/L6Lt8464SQ,Neutral
Pfizer says COVID-19 vaccine is looking 90 percent effective https://t.co/m27zEV0GoN,Neutral
"@TomFole17064919 @SP_Duckworth @Cam_E_Stewart I think a mandatory vaccine can be justifiable, given a certain risk level - so, bubonic plague, definitely yes, common colds, definitely no. Obviously people take different views on where covid-19 sits (not i",Neutral
Coronavirus: The married couple behind the successful Pfizer COVID vaccine | Came to Germany as Turkish Migrant worker kids —- inspiring couple https://t.co/iR4UHRUXFH,Neutral
"Vaccine hesitancy may undermine fight against COVID-19, UK report says
#UK #coronmavirus #vaccine
https://t.co/0PH7GddSwr",Neutral
NHS told to be ready to give coronavirus vaccine from December - with Army help https://t.co/5pF0jkO7FD,Neutral
"Upbeat news on a coronavirus vaccine and a win for President-elect Biden drive stocks significantly higher. How should investors trade a potentially earlier re-opening?

 https://t.co/iFaW3OlA5C",Neutral
"Details about China's phase 3 coronavirus vaccine trials revealed, participants say it gives them hope https://t.co/4zx2yvnPVx",Neutral
Microsoft says hackers backed by Russia and North Korea targeted COVID-19 vaccine makers https://t.co/qaEjPnRwUb https://t.co/bypWkxHXwR,Neutral
"Just got an email from the department asking for volunteers to be part of studies for Covid-19 vaccines. Pays $1,200.  Is it ethical to ask students to do this? As most could/need the money.  Would you do it if it was free?",Neutral
Pfizer covid-19 vaccine may not need to be kept at -70°C after all https://t.co/bfQ3ykxv0k https://t.co/F7azvNsUFi,Neutral
Coronavirus vaccine: Labour calls for emergency censorship laws for anti-vax content - The Independent https://t.co/F3qfRgHN9d,Neutral
Great thread by @nataliexdean about today's Moderna vaccine news https://t.co/IVqszNrFxm,Neutral
"How election, vaccine news could influence a coronavirus stimulus deal... (https://t.co/Ld3maScly6)",Neutral
Thread on the vaccine! https://t.co/hFCUWEsrii,Neutral
Covid-19 vaccine research is also going to improve your yearly flu shot https://t.co/0YFe17lVbJ,Neutral
"@News5PH Mungkahi Lang Kay Leni, Kay PRRD pledge.
10 step ahead🤣😂🤣

Philippine president pledges free coronavirus vaccines for poorest 20 million citizens | Arab News https://t.co/4jIwX6yMSr",Neutral
Meet the Nigerian doctor who helped Pfizer develop COVID-19 vaccine https://t.co/WX1VUJgsxR,Neutral
"""People shouldn't be worried that we're going too quickly.""

Scientists leading the development of a #COVID19 vaccine at the @UniofOxford explain how they assess safety at each stage of the process 👇

Watch in full: https://t.co/82RDrH0VDM 

@OxfordVacGroup | @JennerInstitute",Neutral
"Ultra-cold freezers are in demand. Cold storage, cold enough to handle Pfizer’s new COVID-19 vaccine as soon as it is approved by the FDA for emergency use.
https://t.co/4aAJG3TlCc",Neutral
"First COVID-19 vaccines should go to healthcare workers and nursing homes, panel says https://t.co/BApiRpXXv6",Neutral
"Live updates: Nearly 100,000 patients hospitalized nationwide; vaccine panel urges prioritizing health workers
By Antonia Noori Farzan

https://t.co/gs7Cn9Lv7N",Neutral
Seven questions HR is asking about COVID-19 vaccinations https://t.co/ZiJrRI8X9t https://t.co/eKTu3GVygV,Neutral
"@DevorguillaScot “The MHRA urgently seeks an Artificial Intelligence (AI) software tool to process the expected high volume of Covid-19 vaccine Adverse Drug Reaction (ADRs) and ensure that no details from the ADRs’ reaction text are missed.”

https:",Neutral
Trump wants all the credit for coronavirus vaccines – and to have them named after him - https://t.co/6yZrQsfiZt,Neutral
trib_al: 'The UK was the first country in the world to approve the Pfizer-BioNTech Covid-19 vaccine ' https://t.co/g5lEX7E55C,Neutral
Russia begins mass COVID-19 vaccinations https://t.co/ucZ8U0viy9,Neutral
90-year-old woman in the UK becomes first person to receive the Pfizer COVID-19 vaccine outside clinical trial #vaccine #hope,Neutral
How are shipping companies preparing for coronavirus vaccine distribution? @FrankCNBC reports. https://t.co/Ebvsc20SCK https://t.co/jjppdhzgSL,Neutral
"Galvez: Bulk of vaccines vs. COVID-19 to arrive end of 2021, early 2022 https://t.co/9G8HwRj3lA via @gmanews",Neutral
The latest The Coronavirus AND CoVID Daily! https://t.co/gzOu5vgyId Thanks to @JeffWiegner @funtoretire #coronavirus #vaccine,Neutral
"Australia begins production of Oxford-developed COVID-19 vaccine

#Australia #COVID19 #Vaccine #Coronavirus #Virus #AustraliaCoronavirus

https://t.co/qAmAGJKePu",Neutral
"No coronavirus vaccine for common people till 2022, Covid won't vanish, says AIIMS Director Randeep Guleria - Coronavirus Outbreak News https://t.co/jyrGYOTu4t",Neutral
And this will be what saves American ... 90% effective vaccine ... https://t.co/J7g9slS89V,Neutral
Pfizer says COVID-19 vaccine data suggests shots may be 90 per cent effective https://t.co/vZgcBCHlxb,Neutral
The latest on @pfizer's #Covid19 vaccine at 5:54A...State Epidemiologist Dr. Rachel Herlihy at 8:24A... https://t.co/XodkmrMwqq,Neutral
"EU finalizing deal for Pfizer-BioNTech’s COVID-19 vaccine, according to German health minister https://t.co/5xzeb61W3e",Neutral
Stocks head for mixed opening amid COVID-19 vaccine rally https://t.co/pXMVcpsyUV,Neutral
"How optimistic should we be about the Pfizer COVID-19 vaccine announcement? We spoke with @mcgillu's founder and director of the McGill Interdisciplinary Initiative in Infection and Immunity.

https://t.co/2TpnWBsAAB",Neutral
no vaccine for children it will be for adults only #COVID19 https://t.co/nRADuX1tTB,Neutral
Putin says Russia is about to register its third coronavirus vaccine @CNBC https://t.co/MX2K9nOCsV,Neutral
How do each of the leading COVID-19 vaccines differ? https://t.co/71vEcJ1Mij,Neutral
Donald Trump has completely whacked out meltdown about coronavirus vaccine https://t.co/BeroPYhZ5L via @PalmerReport,Neutral
